Unnamed: 0,ssn,cc_num,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,acct_num,profile,trans_num,trans_date,trans_time,unix_time,category,amt,is_fraud,merchant,merch_lat,merch_long
13904530,560-43-7436,213133729123523,Alexander,Stewart,M,6683 Janet Streets,Magnolia,AR,71753,33.2647,-93.2392,16848,"Scientist, clinical (histocompatibility and immunogenetics)",1963-11-13,588039769920,adults_50up_male_urban.json,1272e4f4a410042860c0d1071e5a8336,2020-10-16,22:59:55,1602869395,kids_pets,61.4,0,fraud_Hilpert-Conroy,32.91004,-94.074338
27334496,633-09-4614,30410816004670,Gregory,Boyer,M,33531 Koch Ports,Ambrose,GA,31512,31.5367,-82.9976,2248,Lobbyist,1985-06-16,624191462820,adults_2550_male_rural.json,930cc198b7016971c1de19032f250e32,2020-12-27,23:22:40,1609091560,travel,501.78,0,fraud_Fritsch LLC,31.66978,-82.827357
30346319,395-58-7317,6575355825685092,Melinda,Fuentes,F,894 Patton Inlet Suite 003,New Ulm,MN,56073,44.3044,-94.4644,16759,Public relations officer,1989-07-06,687983722886,adults_2550_female_urban.json,ed24bd2b80593d7a7700c31a338f2b80,2019-10-04,16:31:51,1570186911,shopping_net,23.22,0,"fraud_Greenholt, O'Hara and Balistreri",43.74534,-93.707074
28931019,376-44-9423,30291703539816,Michelle,Park,F,997 Flowers Vista Apt. 498,Hewlett,NY,11557,40.6404,-73.6957,7823,"Investment banker, operational",1998-09-07,957788557422,adults_2550_female_urban.json,acd06ff3743e63b245d4f4c40e548a85,2020-11-05,12:34:57,1604559897,kids_pets,7.15,0,fraud_Swift PLC,40.831793,-74.278213
10699516,339-62-8762,3518476221639413,Marilyn,Morrow,F,0769 Obrien Underpass Apt. 690,Chatham,VA,24531,36.831,-79.4297,9203,Agricultural engineer,1985-06-12,755636043054,adults_2550_female_urban.json,815c8e6ef5d22bd09316a55b31835a4f,2019-12-05,13:49:51,1575533991,shopping_pos,15.66,0,"fraud_Goyette, Howell and Collier",36.346008,-80.091528
13700958,432-06-1135,4809476861157078,Nancy,Fisher,F,51384 Murphy Highway Apt. 354,Macomb,IL,61455,40.4617,-90.6787,22086,Ambulance person,2004-07-28,354619279440,young_adults_female_urban.json,7b60a24b41fd32458d92a870f4afc6e1,2020-12-05,15:08:30,1607161110,personal_care,10.68,0,fraud_Zulauf LLC,40.654004,-91.614056
29486318,236-62-6677,3566697294963981,Lisa,Barr,F,96517 Rodriguez Hollow,Moreno Valley,CA,92551,33.8814,-117.2261,193933,Gaffer,1998-02-07,17148649672,adults_2550_female_urban.json,c51db130b130dd9f1c116e6bd482b424,2019-03-08,09:57:28,1552019248,grocery_net,251.81,0,fraud_Dicki Ltd,33.557396,-116.32224
10181072,201-26-0028,4951709456033650,Duane,Powers,M,658 Mary Gateway Apt. 638,Lawrenceville,GA,30043,34.0031,-84.0126,228867,Operations geologist,1967-10-07,417733315414,adults_50up_male_urban.json,a60a8377f2b10d9b41a3e97d7b45e5ed,2019-03-27,01:47:15,1553631435,gas_transport,45.02,0,fraud_Bartoletti-Wunsch,33.373192,-83.187681
8654517,530-33-6166,4557790827237,Angela,Schneider,F,22591 Robert Isle,Las Cruces,NM,88011,32.3244,-106.6683,143900,Clothing/textile technologist,1966-08-25,740802473168,adults_50up_female_urban.json,d1508c5c7abbca806b001a98c741fea4,2020-04-09,16:46:50,1586431010,food_dining,67.62,0,fraud_Ernser-Lynch,32.158171,-107.375718
26589529,656-81-4021,3547297020738056,Cheryl,Barnes,F,789 Garcia Roads,Guerneville,CA,95446,38.5055,-122.9965,4750,"Lecturer, higher education",1967-05-06,73440815546,adults_50up_female_urban.json,ce807e2467143588339dd9d18f5c54db,2019-04-13,06:24:04,1555116844,grocery_net,3.77,0,"fraud_Stokes, Christiansen and Sipes",39.269999,-123.734353
13097919,894-90-6948,3518267523061376,Jim,Dawson,M,41785 Courtney Lakes Suite 554,Gulfport,MS,39501,30.3826,-89.0976,83530,"Journalist, magazine",1983-07-18,50076517769,adults_2550_male_urban.json,7810c90f5354c0abb8faa112c2fc5b39,2019-05-07,11:35:27,1557209127,grocery_net,88.5,0,fraud_Kemmer-Reinger,30.227057,-88.840683
17780077,620-26-0288,6011851915604839,Sara,Dixon,F,09102 David Gardens Suite 668,Prosper,TX,75078,33.2362,-96.7954,10592,"Journalist, newspaper",1978-07-16,376891588102,adults_2550_female_urban.json,36e5563212a6c3a583cb3150c57d629f,2019-08-11,05:02:58,1565479978,misc_pos,50.03,0,fraud_Thiel PLC,33.438838,-97.15449
4738134,822-76-4459,582505149556,Mark,Erickson,M,4696 Heather Falls Apt. 260,Eastover,SC,29044,33.9153,-80.6996,5652,Conference centre manager,1996-05-22,117941824941,adults_2550_male_urban.json,6c38dc9f250a6abef4477f8b28d296e8,2020-07-12,17:58:00,1594556880,health_fitness,15.69,0,fraud_Fadel-Hilpert,33.68757,-80.229065
11525722,668-93-6617,4438605294864795816,Olivia,Cameron,F,28788 Edwards Pines Suite 964,Monroe,CT,6468,41.3312,-73.2243,19479,"Surveyor, land/geomatics",1964-12-22,156853372350,adults_50up_female_urban.json,fc1d541bf3dcd6d6aa1fadafae9f1971,2020-10-07,17:00:15,1602070215,kids_pets,119.76,0,fraud_Hilpert-Conroy,41.080919,-73.664283
4879267,113-20-0370,3547618431453888,Christopher,Bell,M,3098 Ochoa Trail,Warminster,PA,18974,40.2067,-75.0905,40953,Medical illustrator,1988-09-10,293515762320,adults_2550_male_urban.json,a05d0b17a1b216a9b7e26015d5b0a0d3,2019-08-17,07:42:38,1566007958,misc_net,24.21,0,fraud_Brown PLC,41.114266,-74.264403
24090894,564-88-7703,4330582713674286126,Beverly,Owens,F,21705 Gray Overpass,Chicago,IL,60629,41.7781,-87.7069,2680484,Chief Marketing Officer,1985-12-01,582835735703,adults_2550_female_urban.json,f2e5bd2740c5e10c7953b090740deffd,2020-07-24,20:54:09,1595604249,home,106.49,0,fraud_Connelly-Carter,40.842121,-87.532362
31450909,019-65-1790,4594675739542,Tyler,Mckenzie,M,0514 Jennifer Trafficway,Wonder Lake,IL,60097,42.3849,-88.3534,11250,Camera operator,1994-12-18,959614790873,adults_2550_male_urban.json,4710a9cd5b87c66cbb8d102eb1615a75,2019-02-07,00:52:33,1549480953,gas_transport,4.5,0,"fraud_Schaefer, Maggio and Daugherty",42.260039,-89.167806
31362501,519-60-9022,4268763773065,Andres,Lee,M,9286 Melissa Springs,Kinston,NC,28501,35.2783,-77.586,42031,Insurance account manager,1980-02-29,513017883600,adults_2550_male_urban.json,eabbf32855179693a9d89d34d06b7838,2019-03-11,09:11:35,1552275695,gas_transport,41.24,0,fraud_Mraz-Herzog,35.126493,-77.236937
21386063,864-73-4185,376934077645345,Michael,Patel,M,02538 Anderson Meadows,Sheboygan,WI,53081,43.741,-87.7247,63491,Facilities manager,1982-11-28,457528689759,adults_2550_male_urban.json,f7f228c0ebe1c3e90d05520233f8c750,2020-08-04,19:47:47,1596550667,home,32.81,0,fraud_Kutch-Ferry,42.896867,-87.757082
13146072,222-08-6329,4640888385548,Sean,Riley,M,6387 Allison Mountain,Dracut,MA,1826,42.6764,-71.3186,29422,Cabin crew,1974-12-19,767370162422,adults_2550_male_urban.json,43a3a2b264ff945e4ab56f761eb768a5,2019-05-31,07:29:37,1559267977,grocery_pos,34.28,0,fraud_Bradtke PLC,42.720936,-70.827707
2397609,430-14-0008,4899984974015449,Molly,Freeman,F,17525 Edward Run Suite 765,Greenville,SC,29611,34.8533,-82.4493,201862,Chiropractor,1983-08-02,613277733786,adults_2550_female_urban.json,39fd77c35be8c00d95dd5a70216a212b,2020-08-23,12:39:06,1598166546,home,26.1,0,fraud_Eichmann-Kilback,35.540253,-83.033182
32924899,790-63-6496,4501084119901,Steven,Strickland,M,944 Huerta Circle,Secaucus,NJ,7094,40.791,-74.0634,16264,Communications engineer,1965-07-29,441639834422,adults_50up_male_urban.json,148bfdae314a47c4e1dcce63ac7b3a0c,2019-10-20,03:21:56,1571521916,shopping_pos,90.74,0,fraud_Kihn Inc,41.282874,-73.42764
19848979,275-15-6395,4374950463578616059,Lee,Johnston,M,8368 Ward Dam Apt. 671,Redwood Valley,CA,95470,39.2779,-123.2243,6032,Medical illustrator,2003-11-23,963658108263,young_adults_male_urban.json,961ce1baf5eb918f0c8d35fb60667d76,2020-02-02,13:03:56,1580628836,entertainment,3.79,0,fraud_Cruickshank-Mills,40.143813,-122.254095
26161809,498-94-3758,3538730721601034,Daniel,Carter,M,56253 Cynthia Manor,Fulton,CA,95439,38.4947,-122.7761,675,Public relations account executive,1972-09-08,189269230461,adults_50up_male_rural.json,bf74dab04b49f0948631e98b66597535,2020-05-08,21:10:00,1588952400,health_fitness,70.67,0,fraud_Schumm PLC,38.229015,-122.089864
31186006,287-91-4277,3592318205904687,Shawn,Phillips,M,940 Macias Flat,Florence,SC,29505,34.1231,-79.6893,88459,Geochemist,1993-02-04,895475307929,adults_2550_male_urban.json,7068420ef8341f9d899d0c76b90546a6,2020-07-08,18:40:23,1594213823,health_fitness,3.63,0,"fraud_Ledner, Hartmann and Feest",35.017123,-78.747739
31769964,438-92-9617,3583249051096685,Michelle,Briggs,F,8492 Morgan Inlet,Columbia,MD,21044,39.2141,-76.8788,95072,Control and instrumentation engineer,1945-01-11,534890319870,adults_50up_female_urban.json,109b47058d668e932e36fb9fce20f166,2019-07-04,04:36:09,1562195169,misc_net,166.39,0,fraud_Zemlak Group,38.630971,-77.288714
26693779,117-17-5650,30095854794397,Amber,Patterson,F,204 Williams Courts Suite 156,Alliance,OH,44601,40.9158,-81.1182,35294,Environmental education officer,1962-12-12,509344363772,adults_50up_female_urban.json,638e940eeb78db8f0f114758d282e05d,2020-06-09,19:21:36,1591710696,home,2.34,0,fraud_Beier and Sons,40.769084,-81.224017
23007009,164-59-1144,4625384436655,Sarah,Goodman,F,02680 John Bypass Suite 695,Cedar Lake,IN,46303,41.3713,-87.4764,14170,Armed forces operational officer,1988-02-17,966443900233,adults_2550_female_urban.json,c3e0cf7cbedb862accd8861f371e506a,2019-08-27,13:56:35,1566894395,misc_pos,96.02,0,fraud_Williamson LLC,41.180247,-87.993221
12895090,507-71-2439,4575908222725302,Charles,Morales,M,2999 Cox Plain,Brighton,MI,48116,42.5371,-83.7756,46134,Clinical molecular geneticist,1977-11-07,128570200496,adults_2550_male_urban.json,142a2bd17e2091122f9a2739ca55f165,2019-12-04,12:11:31,1575441691,shopping_net,100.0,0,"fraud_Labadie, Treutel and Bode",42.077761,-84.224294
11184928,207-14-6547,3511642405171245,Jessica,Aguilar,F,92644 Mccoy Trail Suite 293,Scottsdale,AZ,85259,33.5879,-111.8404,268597,"Programmer, multimedia",1981-12-07,681757438975,adults_2550_female_urban.json,1473aafc204d20989348360356c526c7,2020-12-10,23:14:03,1607622243,personal_care,34.96,0,fraud_Kirlin and Sons,33.723595,-111.469857
21608131,471-94-3660,3590718731850068,Ronald,Brown,M,933 Jessica Mountains,San Diego,CA,92110,32.7635,-117.2028,1241364,Careers information officer,1983-10-20,967684833196,adults_2550_male_urban.json,47207e9c217cbd7829456fe5e7259bea,2019-06-20,06:29:33,1560992373,grocery_pos,57.27,0,"fraud_Moen, Reinger and Murphy",33.322795,-117.989615
6341018,839-99-5706,4695717546261405442,Arthur,Bernard,M,289 Eric Spring,Lenoir,NC,28645,35.9149,-81.5398,47703,Clothing/textile technologist,1949-06-20,119237457290,adults_50up_male_urban.json,55280190d5b543048cad28856e290b87,2019-11-10,06:10:42,1573346442,shopping_pos,94.21,0,fraud_Pfeffer and Sons,35.171473,-80.893295
32073061,311-90-3101,4502280964186367370,Tracy,Alexander,F,4893 Tracy Ridges,Liverpool,NY,13090,43.1528,-76.2235,52280,Acupuncturist,1955-12-19,695036392509,adults_50up_female_urban.json,38ccda0e80d5a1fa1282cf69bc7298af,2019-08-02,01:45:54,1564690554,misc_pos,66.36,0,"fraud_Turner, Ruecker and Parisian",42.328779,-76.087983
14156570,805-69-5806,30191151604908,Robert,Perez,M,06572 Miller Gateway,Lexington,AL,35648,34.9559,-87.3935,3635,"Engineer, civil (consulting)",1961-11-29,520478030895,adults_50up_male_urban.json,8ec819daef6e8ca36fefbf44f66742df,2019-08-21,09:41:42,1566360702,misc_pos,78.27,0,fraud_Howe Ltd,35.788291,-87.660366
8241960,487-12-5139,5234205024915995,Janet,Bryant,F,556 Thomas Viaduct,Hammond,IN,46320,41.6099,-87.5079,73569,Product manager,1932-12-19,721829273147,adults_50up_female_urban.json,ab8903696a3c7cbbc215941711a6e109,2020-06-20,14:26:06,1592643366,home,5.93,0,fraud_Skiles LLC,42.337972,-87.92226
33693729,115-88-5637,2233753849427405,Joshua,York,M,7878 Briana Village,Little Rock,AR,72209,34.6725,-92.3529,214454,Chief Technology Officer,1981-05-21,165327609712,adults_2550_male_urban.json,a3cf3a8ec504be61fcefa2a312f3c771,2019-12-08,14:22:19,1575795139,shopping_pos,30.4,0,fraud_Jacobi and Sons,35.20687,-92.755936
21228600,696-19-4156,2237906512876029,Jeffery,Reyes,M,3958 Dixon Radial Suite 210,Las Vegas,NV,89135,36.1378,-115.3261,1417793,Clinical psychologist,1979-04-10,8979586232,adults_2550_male_urban.json,96ff87db09eeab3fb9184ea8dafd8c75,2020-12-03,16:36:56,1606993616,personal_care,104.8,0,fraud_Langworth LLC,36.412702,-116.167101
7080781,199-38-8925,30043024672838,Catherine,Ortiz,F,5424 Teresa Lights,Bad Axe,MI,48413,43.8067,-83.0054,7551,Osteopath,1962-03-17,291059117532,adults_50up_female_urban.json,4c1cd44b659051e08e1121b69b5564fb,2020-12-11,15:49:06,1607681946,personal_care,23.29,0,fraud_Zulauf LLC,44.654318,-82.686062
19454172,899-81-9623,3557119836585660,Brian,Davenport,M,15264 Jennifer Trail Suite 997,Brooklyn,NY,11226,40.6467,-73.957,2504700,Production engineer,1968-07-12,119514680141,adults_50up_male_urban.json,2921d43612dbb83497c58d2bea9eb1f1,2019-09-16,11:50:25,1568614825,shopping_net,25.77,0,fraud_Heathcote LLC,41.39359,-74.050541
22372655,668-28-7105,3508973036590775,Denise,Kim,F,34097 Luke Junction Apt. 133,Decatur,GA,30034,33.6954,-84.2489,167967,"Engineer, broadcasting (operations)",1992-09-16,854459480708,adults_2550_female_urban.json,90296a21eb484cd04d573168cebe5eec,2019-05-09,05:13:10,1557358990,grocery_pos,223.55,0,fraud_Kuhic Inc,32.772075,-84.172435
9707218,389-27-5328,3587868786895354,Frank,Garrison,M,593 Cassandra Branch,Mission Viejo,CA,92692,33.6144,-117.6433,94804,Theatre stage manager,1928-10-21,456075268903,adults_50up_male_urban.json,059033fc0622b39742821d1c02cf7fb9,2019-12-29,02:18:21,1577566101,entertainment,244.5,0,fraud_Bauch-Blanda,33.586244,-117.727518
10727055,880-49-4750,4585580722052405951,Kimberly,Smith,F,979 Cross Forges,Leoma,TN,38468,35.1382,-87.3168,5201,Prison officer,1998-04-15,969325783936,adults_2550_female_urban.json,78b62a1a27e79d853ae65b5e1fc0f771,2019-05-29,04:10:51,1559083251,grocery_pos,115.08,0,fraud_Cartwright-Harris,35.077404,-88.236034
29415657,452-22-1076,6572605814460292,Brenda,Martinez,F,14048 Andre Fort,Lewiston,ID,83501,46.3646,-116.8609,34230,Herbalist,1988-01-20,74192438141,adults_2550_female_urban.json,e9c01089c95248c1678f322613c3150f,2020-08-11,23:32:05,1597168925,home,1.95,0,fraud_Schmidt-Larkin,47.177313,-116.267504
10144902,383-26-1827,3567873089699960,Keith,Murphy,M,13986 Chad Club,Pontiac,IL,61764,40.8764,-88.6328,14460,"Teacher, special educational needs",1963-10-21,375749055025,adults_50up_male_urban.json,6a7601e7dbf8b275900d44fca61e0639,2020-10-16,18:44:45,1602854085,kids_pets,25.99,0,fraud_Little Ltd,41.227359,-89.165584
23482399,885-48-1674,36497877879557,Tracy,Palmer,F,18554 David Groves Apt. 471,Tipton,IN,46072,40.2817,-86.0433,9324,Diagnostic radiographer,1989-01-21,206464545249,adults_2550_female_urban.json,550288cf760d1816d55a806b08e09be0,2020-05-11,21:43:52,1589213632,food_dining,30.63,0,"fraud_Langosh, Wintheiser and Hyatt",40.237018,-86.467048
24773227,396-62-8109,4269682699766831,Robert,Evans,M,5793 Gordon Row Suite 203,Beaumont,TX,77703,30.1132,-94.1197,142692,Marine scientist,1989-04-30,637155344247,adults_2550_male_urban.json,84b3d3c50f09105c434f9a0f92df589f,2019-09-20,23:26:22,1569002182,misc_pos,6.42,0,fraud_Spencer-Runolfsson,30.655034,-93.521917
5079974,659-20-9760,4389184647470595,Kenneth,Rogers,M,8813 Jacob Mission Suite 870,Philadelphia,PA,19116,40.1166,-75.0198,1526206,Corporate treasurer,1988-12-15,717114639515,adults_2550_male_urban.json,cd64573462bccfa67c7092a9d55308dd,2020-05-29,21:31:26,1590768086,food_dining,9.74,0,fraud_Deckow-Dare,40.873109,-75.727352
19004428,195-02-5326,213148316898048,Stephanie,Padilla,F,7362 Zimmerman Lock Apt. 550,Seattle,WA,98125,47.717,-122.3015,837792,Counselling psychologist,2002-04-10,478651481294,young_adults_female_urban.json,838fdad413fb478579971589648f223a,2020-06-11,20:43:19,1591888399,food_dining,5.79,0,fraud_O'Keefe-Wisoky,46.997525,-122.628769
31743363,068-26-9320,4882622766974150121,Melissa,Barry,F,4170 John Stravenue,Scottsdale,AZ,85260,33.6013,-111.8867,268597,Pensions consultant,1940-08-04,765647872254,adults_50up_female_urban.json,720b420ee7252ef432647597dc839ce7,2019-07-01,11:18:33,1561960113,grocery_pos,111.64,0,fraud_Kunze Inc,34.370021,-111.144373
23525780,649-78-6550,6568044349195577,Angela,Davis,F,3199 Jason Villages Suite 037,Lake Worth,FL,33460,26.6182,-80.056,215808,"Horticulturist, amenity",1987-01-13,837165419609,adults_2550_female_urban.json,109cc5a7df55eabf481a271173ead03e,2019-11-12,20:36:31,1573571191,shopping_net,58.88,0,fraud_Auer-West,26.107394,-81.035493
6833564,672-28-5909,4866923952171298157,Jennifer,Cook,F,8533 Richard Summit Apt. 737,Hendersonville,NC,28792,35.3613,-82.4264,66646,"Scientist, water quality",1931-01-09,372620412635,adults_50up_female_urban.json,4e49d19556014909be9b2fe7dd8a736e,2019-12-08,00:24:15,1575744855,shopping_pos,129.91,0,"fraud_Bernhard, Grant and Langworth",36.150727,-81.766847
15159682,501-87-6402,6011447738847547,Cassandra,Powers,F,966 Patel Ranch,Montezuma,GA,31063,32.3026,-84.0041,5666,Manufacturing systems engineer,1990-12-28,985659432105,adults_2550_female_urban.json,ababe9ef869aea45f945c1874139767b,2020-12-19,22:34:43,1608397483,personal_care,137.98,0,"fraud_Medhurst, Cartwright and Ebert",31.476493,-84.312592
11212194,024-65-3875,6011631507089031,Angela,Williams,F,23430 Robert Dale,Saginaw,MI,48602,43.4248,-83.9745,135669,Newspaper journalist,1976-05-28,653706321413,adults_2550_female_urban.json,9afe030bfa0767734b052f2b2f5b7f5b,2019-04-01,02:48:17,1554067097,grocery_net,56.28,0,fraud_McCullough Group,43.27867,-84.772442
8324289,254-72-8569,4679992298486,Angela,Nichols,F,092 Ruiz Trafficway,Orem,UT,84057,40.3134,-111.6953,88528,Electrical engineer,1964-12-01,379313441524,adults_50up_female_urban.json,eb4ef0daa3c835bf042c8388e791a338,2019-12-31,04:30:54,1577746854,entertainment,114.4,0,fraud_Spencer PLC,39.76352,-111.492148
25326637,130-24-8515,30142448033450,John,Chung,M,576 Logan Islands,Redlands,CA,92373,34.0397,-117.1804,73690,Production manager,1942-12-04,774102271571,adults_50up_male_urban.json,ce537ba23b86339fd4e4f1956b32f0fa,2019-10-26,03:48:55,1572041935,shopping_pos,72.8,0,"fraud_Bernhard, Grant and Langworth",34.908434,-117.082272
11053491,336-28-8431,4578367267695465,Paige,Smith,F,75839 Harmon Pine,Henderson,TX,75654,32.126,-94.7488,29055,Retail banker,1979-05-11,247544692543,adults_2550_female_urban.json,3843b9123cf66fc6d3884252ad7be810,2020-06-08,21:41:15,1591632675,health_fitness,2294.33,0,fraud_Hamill-D'Amore,32.206079,-93.842279
8702366,897-59-9080,3598436241862364,Lisa,Robinson,F,891 Woods Shoal,Joshua,TX,76058,32.4663,-97.4011,17123,Ophthalmologist,1951-02-18,420164855200,adults_50up_female_urban.json,71e511754b1511a1ba9c62f3649da759,2019-11-10,05:57:20,1573345640,shopping_pos,6.08,0,"fraud_Roob, Conn and Tremblay",32.032304,-98.338255
19820720,603-28-2907,6011226654586127,Mark,Sanchez,M,21975 Pam Garden,Birmingham,MI,48009,42.5444,-83.2133,20107,Medical physicist,2001-07-19,765945154350,young_adults_male_urban.json,6e908dd147b012aeee963a9d5706eba4,2020-08-01,13:55:46,1596270346,home,2.1,0,"fraud_Windler, Goodwin and Kovacek",41.753688,-83.960928
402381,530-06-4488,180000143402826,Christopher,Mercado,M,93126 Alexandria Extension,Brownsville,TX,78521,25.9221,-97.4612,195686,Museum education officer,1975-02-21,732391189706,adults_2550_male_urban.json,85fc88ddff3c310667ac22badf0f269a,2019-11-24,20:02:57,1574605977,shopping_net,5.64,0,fraud_Rempel Inc,25.491335,-98.369094
19346386,521-60-5691,3545570315133288,Ryan,Petersen,M,57195 Richard Springs Suite 668,Fairfax,VA,22032,38.8177,-77.2925,151929,Actor,1960-05-16,373570928720,adults_50up_male_urban.json,0b38ae0c3c1186651ed9f3b6dc47c8a3,2020-11-18,22:09:25,1605717565,personal_care,5.17,0,fraud_Schiller Ltd,38.466057,-77.973135
25865545,010-47-3638,4492308107993456513,Sean,Lawrence,M,2674 Singleton Street,Spring,TX,77386,30.1288,-95.4239,316665,Equality and diversity officer,2000-07-08,414957601008,young_adults_male_urban.json,c6751064c94e66919151caef8b6cbdda,2020-11-20,19:28:45,1605880725,personal_care,2.15,0,fraud_Watsica LLC,29.926019,-94.606173
18087268,089-62-6480,4117839069954397,Debbie,Olson,F,94225 Thornton Meadow Apt. 152,West Covina,CA,91790,34.0673,-117.9366,108175,"Nurse, learning disability",1979-03-23,981195844882,adults_2550_female_urban.json,b7b204a11bb6d8f815f6125d41caa4e9,2019-10-06,16:57:11,1570361231,shopping_net,22.18,0,fraud_Gerlach Inc,34.663364,-118.378309
21892009,664-10-0710,213133919388605,Bryan,Lam,M,695 Collins Villages Apt. 071,Canton,MI,48188,42.291,-83.465,90173,Museum/gallery conservator,1986-09-19,87632604495,adults_2550_male_urban.json,c8bd4dab166a2eee21fd59aaf5b80473,2019-07-05,09:59:29,1562300969,grocery_pos,30.87,0,"fraud_Schultz, Simonis and Little",41.582758,-82.932826
33045959,493-44-5693,4119655828879859,Michael,Williams,M,046 Chen Orchard Apt. 069,Artesia,NM,88210,32.8384,-104.4074,17217,Therapeutic radiographer,1963-05-08,329177349745,adults_50up_male_urban.json,c6ceb86354ae7bbae2a871cd6fe5585d,2019-12-28,07:42:30,1577499150,entertainment,246.57,0,fraud_Reichel Inc,33.805456,-104.634189
23221860,786-26-4451,4380695131911769,Lindsay,Walker,F,31002 Wells Port,Lakeland,FL,33812,27.9729,-81.8931,237282,"Engineer, control and instrumentation",1976-11-26,761560792203,adults_2550_female_urban.json,2e9ee002c2456cd585d9b4ed01ad9a35,2019-02-20,05:23:36,1550620416,grocery_net,135.59,0,fraud_Rempel PLC,27.833265,-82.597724
30482516,840-43-7942,4091022032739080895,Stephanie,Mcgee,F,540 Kristine Isle,Jersey City,NJ,7302,40.7221,-74.0469,247530,"Teacher, early years/pre",2004-05-12,557450925139,young_adults_female_urban.json,d4399bea1321281096e2f61754df4bd6,2020-08-07,12:17:13,1596782833,home,66.1,0,fraud_Renner Ltd,40.649907,-74.236258
23688243,048-34-3923,30486280888418,Samantha,Decker,F,5992 Bryant Cliffs Apt. 516,Dublin,VA,24084,37.0989,-80.6697,11304,Glass blower/designer,1978-01-13,381867034237,adults_2550_female_urban.json,665a13c8db12cc6055bb4d767540e684,2019-03-31,02:51:47,1553980907,grocery_net,7.59,0,fraud_Bahringer-Larson,36.24781,-80.863764
1051296,691-52-4290,4606290352519166,Brianna,Wagner,F,7301 Karen Curve,Laredo,TX,78040,27.5155,-99.4986,248858,Building services engineer,1991-06-04,573617729060,adults_2550_female_urban.json,23408b2688e7f1ef880680c3ffeb5013,2019-11-17,18:18:05,1573994885,shopping_pos,2.41,0,fraud_Hickle Group,27.422721,-99.022309
467132,022-24-1521,4983194710629662,Derrick,Jones,M,61910 Teresa Mountain Suite 496,Arnold,MO,63010,38.4305,-90.387,35439,TEFL teacher,1979-06-22,71509115437,adults_2550_male_urban.json,0d821501ab449d2e2da8545a0c60444e,2019-02-10,04:15:45,1549752345,gas_transport,59.23,0,"fraud_Stroman, Hudson and Erdman",38.697818,-90.755892
16302747,598-32-5554,4406241336143419,David,Foster,M,84709 Watkins Point,Chapin,SC,29036,34.1312,-81.3318,19140,"Programmer, applications",1986-02-18,329463309958,adults_2550_male_urban.json,cc10335519df60a45ac29369a520074e,2019-07-19,00:53:15,1563477795,grocery_pos,59.97,0,fraud_Heidenreich PLC,35.128678,-81.936543
2749619,045-22-0859,344220139334121,Laurie,Jones,F,887 Mcdonald Knoll,Palm Desert,CA,92260,33.6806,-116.4027,56047,Advice worker,1992-11-15,246451901065,adults_2550_female_urban.json,21d33412bf453088f031b7f16e3c514c,2019-08-03,11:19:51,1564811391,misc_pos,4.11,0,"fraud_Wiza, Schaden and Stark",33.657301,-115.975608
18395397,013-37-5652,377813767426621,Russell,Harper,M,47851 Davis Lodge,Powell,OH,43065,40.1834,-83.0912,38821,Government social research officer,1973-09-07,190758885169,adults_50up_male_urban.json,a977efec8ab13c4575931dea754106b7,2020-03-26,07:55:30,1585189530,food_dining,2.7,0,fraud_Stiedemann Ltd,40.108803,-82.2271
17296288,711-30-5137,3510908377755799,Lisa,Cantrell,F,968 Laura Brooks,Sylmar,CA,91342,34.3054,-118.4322,91725,"Therapist, drama",2002-06-16,241331931131,young_adults_female_urban.json,debf3d32c5b2d94616e37740a81d708f,2019-03-17,10:20:29,1552798229,gas_transport,16.67,0,fraud_Marks Inc,33.54705,-118.227593
28503609,127-06-4168,4892099346740,Richard,Hobbs,M,015 Taylor Loop,Fuquay Varina,NC,27526,35.58,-78.7908,38894,Theatre director,1986-10-10,139937827896,adults_2550_male_urban.json,1a97044575b0f4b45169bc4dc315d23d,2019-02-18,19:43:21,1550499201,shopping_pos,781.17,1,"fraud_Bernhard, Grant and Langworth",35.033065,-77.873946
23090589,615-12-6521,2720723718335286,Alisha,Ferguson,F,174 Booker Turnpike Apt. 652,La Fayette,GA,30728,34.692,-85.2602,19612,Printmaker,1981-12-27,900226456171,adults_2550_female_urban.json,b285f85fb0c157fcc6426f987e29c94d,2020-09-25,21:19:16,1601048956,kids_pets,4.53,0,fraud_Daugherty LLC,35.259904,-84.372699
8177577,377-62-5604,4419953773755829,Yolanda,Baker,F,283 Joseph Center,Chicago,IL,60652,41.7454,-87.7135,2680484,Photographer,1944-10-26,284683707969,adults_50up_female_urban.json,e5af4b75ae02f082b3edc34f5678158f,2019-01-19,07:06:03,1547861763,gas_transport,67.76,0,fraud_Huels-Nolan,41.982952,-88.643518
22100436,317-88-2253,370520386183973,Barbara,Rogers,F,31386 Taylor Square Suite 243,Dover,TN,37058,36.4942,-87.8787,7081,"Therapist, drama",2002-05-13,377787391348,young_adults_female_urban.json,166d63a2edc5f278ed11b3033c53253d,2019-08-17,13:39:42,1566029382,misc_pos,39.49,0,"fraud_Wintheiser, Dietrich and Schimmel",35.741601,-88.328828
